1525836597.06	2018-05-08 20:29:57.057921	0.0
1525836597.11	2018-05-08 20:29:57.108309	1467.11522663
1525836597.16	2018-05-08 20:29:57.158636	268614.452818
1525836597.21	2018-05-08 20:29:57.209026	236431.302103
1525836597.26	2018-05-08 20:29:57.259374	353031.412804
1525836597.31	2018-05-08 20:29:57.309616	58947.7281583
1525836597.36	2018-05-08 20:29:57.359831	294955.566192
1525836597.41	2018-05-08 20:29:57.411554	572544.493152
1525836597.46	2018-05-08 20:29:57.463484	171141.054124
1525836597.51	2018-05-08 20:29:57.513886	58763.9817987
1525836597.56	2018-05-08 20:29:57.564224	412043.661835
1525836597.61	2018-05-08 20:29:57.614681	616967.361042
1525836597.66	2018-05-08 20:29:57.664969	58903.010445
1525836597.72	2018-05-08 20:29:57.715354	117567.446738
1525836597.77	2018-05-08 20:29:57.765755	293856.047836
1525836597.82	2018-05-08 20:29:57.816161	588993.78681
1525836597.87	2018-05-08 20:29:57.866545	235140.456482
1525836597.92	2018-05-08 20:29:57.916828	117785.358262
1525836597.97	2018-05-08 20:29:57.967040	117979.425446
1525836598.02	2018-05-08 20:29:58.017511	587128.822012
1525836598.07	2018-05-08 20:29:58.068015	469040.27704
1525836598.12	2018-05-08 20:29:58.118508	0.0
1525836598.17	2018-05-08 20:29:58.169136	117033.620634
1525836598.22	2018-05-08 20:29:58.219744	439606.70372
1525836598.27	2018-05-08 20:29:58.270509	525144.921152
1525836598.32	2018-05-08 20:29:58.321023	293058.893486
1525836598.37	2018-05-08 20:29:58.371320	117798.760221
1525836598.42	2018-05-08 20:29:58.421680	0.0
1525836598.47	2018-05-08 20:29:58.473767	541049.352491
1525836598.52	2018-05-08 20:29:58.524154	587734.338537
1525836598.57	2018-05-08 20:29:58.574828	263711.774592
1525836598.63	2018-05-08 20:29:58.626149	0.0
1525836598.68	2018-05-08 20:29:58.676650	0.0
1525836598.73	2018-05-08 20:29:58.727254	643757.686334
1525836598.78	2018-05-08 20:29:58.777650	528940.886105
1525836598.83	2018-05-08 20:29:58.827930	324675.141412
1525836598.88	2018-05-08 20:29:58.878319	30046.7782515
1525836598.93	2018-05-08 20:29:58.928680	0.0
1525836598.98	2018-05-08 20:29:58.979039	470681.800282
1525836599.03	2018-05-08 20:29:59.029587	644562.315124
1525836599.08	2018-05-08 20:29:59.079989	352542.202186
1525836599.13	2018-05-08 20:29:59.130328	58850.2749735
1525836599.18	2018-05-08 20:29:59.180883	58665.1954857
1525836599.23	2018-05-08 20:29:59.231311	175977.304827
1525836599.28	2018-05-08 20:29:59.282085	641617.781634
1525836599.33	2018-05-08 20:29:59.332421	500835.546125
1525836599.38	2018-05-08 20:29:59.382929	293220.746391
1525836599.43	2018-05-08 20:29:59.433581	58486.7827659
1525836599.48	2018-05-08 20:29:59.484124	0.0
