1525836597.08	2018-05-08 20:29:57.081158	0.0
1525836597.13	2018-05-08 20:29:57.131559	296444.570094
1525836597.18	2018-05-08 20:29:57.181963	467557.203472
1525836597.23	2018-05-08 20:29:57.232252	117770.842913
1525836597.28	2018-05-08 20:29:57.282752	587923.055883
1525836597.33	2018-05-08 20:29:57.333127	529181.209095
1525836597.38	2018-05-08 20:29:57.383420	58893.7958549
1525836597.43	2018-05-08 20:29:57.433783	117614.193459
1525836597.48	2018-05-08 20:29:57.484218	528593.305025
1525836597.53	2018-05-08 20:29:57.534604	587895.649672
1525836597.58	2018-05-08 20:29:57.584913	0.0
1525836597.64	2018-05-08 20:29:57.635159	147987.444391
1525836597.69	2018-05-08 20:29:57.686845	573366.275516
1525836597.74	2018-05-08 20:29:57.737649	582760.82858
1525836597.79	2018-05-08 20:29:57.788165	29975.4361942
1525836597.84	2018-05-08 20:29:57.838587	58734.8108113
1525836597.89	2018-05-08 20:29:57.889085	586593.78576
1525836597.94	2018-05-08 20:29:57.939455	529211.264824
1525836597.99	2018-05-08 20:29:57.990059	205603.137255
1525836598.04	2018-05-08 20:29:58.042272	28981.5493334
1525836598.09	2018-05-08 20:29:58.092885	409665.912023
1525836598.14	2018-05-08 20:29:58.143327	528455.899046
1525836598.19	2018-05-08 20:29:58.193566	471684.776559
1525836598.24	2018-05-08 20:29:58.243994	0.0
1525836598.29	2018-05-08 20:29:58.294271	117827.249515
1525836598.38	2018-05-08 20:29:58.381179	511336.276784
1525836598.43	2018-05-08 20:29:58.431553	559179.663759
1525836598.48	2018-05-08 20:29:58.481918	0.0
1525836598.53	2018-05-08 20:29:58.532172	58933.4670171
1525836598.58	2018-05-08 20:29:58.583550	461226.095235
1525836598.63	2018-05-08 20:29:58.634033	558194.36471
1525836598.68	2018-05-08 20:29:58.684468	528465.8898
1525836598.73	2018-05-08 20:29:58.734930	0.0
1525836598.79	2018-05-08 20:29:58.785436	58638.3365413
1525836598.84	2018-05-08 20:29:58.835865	411184.498842
1525836598.89	2018-05-08 20:29:58.886264	559068.544808
1525836598.94	2018-05-08 20:29:58.936765	586743.386749
1525836598.99	2018-05-08 20:29:58.987144	58748.9759585
1525836599.04	2018-05-08 20:29:59.038444	0.0
1525836599.09	2018-05-08 20:29:59.088812	324043.591314
