1525835860.87	2018-05-08 20:17:40.868397	0.0
1525835860.92	2018-05-08 20:17:40.918970	0.0
1525835860.97	2018-05-08 20:17:40.969623	2763.90446873
1525835861.02	2018-05-08 20:17:41.021502	455439.61878
1525835861.07	2018-05-08 20:17:41.072267	667833.988548
1525835861.12	2018-05-08 20:17:41.122544	293197.000631
1525835861.17	2018-05-08 20:17:41.173856	604515.146875
1525835861.22	2018-05-08 20:17:41.224162	647380.624496
1525835861.27	2018-05-08 20:17:41.274481	294311.323456
1525835861.32	2018-05-08 20:17:41.324668	295119.521482
1525835861.37	2018-05-08 20:17:41.374855	649173.505206
1525835861.43	2018-05-08 20:17:41.425123	589287.148366
1525835861.48	2018-05-08 20:17:41.477653	394730.698621
1525835861.53	2018-05-08 20:17:41.528058	0.0
1525835861.58	2018-05-08 20:17:41.578402	294192.844004
1525835861.63	2018-05-08 20:17:41.629367	639327.511663
1525835861.68	2018-05-08 20:17:41.679735	618056.552962
1525835861.73	2018-05-08 20:17:41.730022	471355.937626
1525835861.78	2018-05-08 20:17:41.780246	0.0
1525835861.83	2018-05-08 20:17:41.830773	117225.216531
1525835861.88	2018-05-08 20:17:41.881997	607993.54103
1525835861.93	2018-05-08 20:17:41.932274	647945.40317
1525835861.98	2018-05-08 20:17:41.982587	559913.627476
1525835862.03	2018-05-08 20:17:42.033417	174824.148263
1525835862.08	2018-05-08 20:17:42.084657	0.0
1525835862.13	2018-05-08 20:17:42.134947	470860.191891
1525835862.19	2018-05-08 20:17:42.185249	560056.935132
1525835862.24	2018-05-08 20:17:42.235642	646688.274843
1525835862.29	2018-05-08 20:17:42.286035	558857.011791
1525835862.34	2018-05-08 20:17:42.336290	0.0
1525835862.39	2018-05-08 20:17:42.386833	0.0
1525835862.48	2018-05-08 20:17:42.481173	596468.49963
1525835862.53	2018-05-08 20:17:42.531543	559288.179636
1525835862.58	2018-05-08 20:17:42.582333	641554.527106
1525835862.63	2018-05-08 20:17:42.633234	0.0
1525835862.69	2018-05-08 20:17:42.688366	27461.2904113
1525835862.74	2018-05-08 20:17:42.738972	0.0
1525835862.79	2018-05-08 20:17:42.791474	620313.622543
1525835862.84	2018-05-08 20:17:42.841770	647896.252865
1525835862.9	2018-05-08 20:17:42.900225	532597.541197
1525835862.95	2018-05-08 20:17:42.950579	529359.0885
1525835863.0	2018-05-08 20:17:43.000809	0.0
1525835863.05	2018-05-08 20:17:43.051109	30098.7603257
1525835863.1	2018-05-08 20:17:43.101547	528570.815521
1525835863.15	2018-05-08 20:17:43.152652	521643.873344
1525835863.21	2018-05-08 20:17:43.205129	564415.933998
1525835863.26	2018-05-08 20:17:43.255591	616941.127701
1525835863.31	2018-05-08 20:17:43.307626	284654.741019
1525835863.36	2018-05-08 20:17:43.359320	0.0
1525835863.41	2018-05-08 20:17:43.410280	174167.310819
1525835863.46	2018-05-08 20:17:43.460889	615223.341214
1525835863.51	2018-05-08 20:17:43.511678	524856.50595
1525835863.56	2018-05-08 20:17:43.564164	597608.960842
1525835863.65	2018-05-08 20:17:43.653322	364145.779294
1525835863.7	2018-05-08 20:17:43.703709	117568.003028
1525835863.75	2018-05-08 20:17:43.753997	0.0
1525835863.8	2018-05-08 20:17:43.804359	235284.073084
1525835863.88	2018-05-08 20:17:43.883591	542559.723025
1525835863.94	2018-05-08 20:17:43.943481	494645.98057
1525835864.04	2018-05-08 20:17:44.041914	406504.924817
1525835864.1	2018-05-08 20:17:44.095783	329893.875719
1525835864.15	2018-05-08 20:17:44.146556	0.0
1525835864.2	2018-05-08 20:17:44.196990	0.0
1525835864.32	2018-05-08 20:17:44.321251	417418.473218
