1525835861.02	2018-05-08 20:17:41.021262	28960
1525835861.08	2018-05-08 20:17:41.081849	70952
1525835861.14	2018-05-08 20:17:41.142470	91224
1525835861.2	2018-05-08 20:17:41.196071	94120
1525835861.25	2018-05-08 20:17:41.251582	95568
1525835861.31	2018-05-08 20:17:41.306800	95568
1525835861.36	2018-05-08 20:17:41.361448	97016
1525835861.42	2018-05-08 20:17:41.418507	98464
1525835861.48	2018-05-08 20:17:41.481555	99912
1525835861.54	2018-05-08 20:17:41.545069	99912
1525835861.61	2018-05-08 20:17:41.607725	101360
1525835861.66	2018-05-08 20:17:41.662931	102808
1525835861.72	2018-05-08 20:17:41.717334	104256
1525835861.77	2018-05-08 20:17:41.770966	105704
1525835861.83	2018-05-08 20:17:41.825137	105704
1525835861.88	2018-05-08 20:17:41.882347	107152
1525835861.94	2018-05-08 20:17:41.936179	108600
1525835861.99	2018-05-08 20:17:41.992847	110048
1525835862.05	2018-05-08 20:17:42.046048	110048
1525835862.1	2018-05-08 20:17:42.102960	110048
1525835862.16	2018-05-08 20:17:42.160618	111496
1525835862.22	2018-05-08 20:17:42.216906	114392
1525835862.27	2018-05-08 20:17:42.270605	115840
1525835862.33	2018-05-08 20:17:42.327136	115840
1525835862.38	2018-05-08 20:17:42.383744	115840
1525835862.44	2018-05-08 20:17:42.441881	115840
1525835862.5	2018-05-08 20:17:42.504644	118736
1525835862.56	2018-05-08 20:17:42.563389	120184
1525835862.63	2018-05-08 20:17:42.631267	121632
1525835862.78	2018-05-08 20:17:42.784320	123080
1525835862.84	2018-05-08 20:17:42.839161	124528
1525835862.98	2018-05-08 20:17:42.983248	125976
1525835863.04	2018-05-08 20:17:43.039938	127424
1525835863.1	2018-05-08 20:17:43.098913	128872
1525835863.16	2018-05-08 20:17:43.155779	130320
1525835863.21	2018-05-08 20:17:43.214393	131768
1525835863.27	2018-05-08 20:17:43.270466	133216
1525835863.33	2018-05-08 20:17:43.327198	134664
1525835863.39	2018-05-08 20:17:43.386980	134664
1525835863.44	2018-05-08 20:17:43.444491	136112
1525835863.51	2018-05-08 20:17:43.508716	137560
1525835863.57	2018-05-08 20:17:43.569093	139008
1525835863.69	2018-05-08 20:17:43.686702	140456
1525835863.74	2018-05-08 20:17:43.743126	140456
1525835863.8	2018-05-08 20:17:43.801811	140456
1525835863.86	2018-05-08 20:17:43.859222	141904
1525835863.92	2018-05-08 20:17:43.917683	144800
1525835864.07	2018-05-08 20:17:44.069909	146248
1525835864.18	2018-05-08 20:17:44.181476	147696
1525835864.24	2018-05-08 20:17:44.239790	147696
1525835864.32	2018-05-08 20:17:44.320879	147696
1525835864.38	2018-05-08 20:17:44.377967	152040
1525835864.48	2018-05-08 20:17:44.481887	153488
1525835864.54	2018-05-08 20:17:44.537710	154936
1525835864.59	2018-05-08 20:17:44.593692	154936
1525835864.65	2018-05-08 20:17:44.650533	154936
1525835864.71	2018-05-08 20:17:44.709769	156384
1525835864.77	2018-05-08 20:17:44.774595	159280
1525835864.83	2018-05-08 20:17:44.832238	160728
1525835864.89	2018-05-08 20:17:44.889341	162176
1525835864.94	2018-05-08 20:17:44.944906	162176
1525835865.0	2018-05-08 20:17:45.002235	162176
1525835865.06	2018-05-08 20:17:45.061032	163624
1525835865.12	2018-05-08 20:17:45.121253	165072
1525835865.19	2018-05-08 20:17:45.190222	166520
1525835865.25	2018-05-08 20:17:45.247248	167968
1525835865.3	2018-05-08 20:17:45.302928	169416
1525835865.36	2018-05-08 20:17:45.361228	170864
1525835865.42	2018-05-08 20:17:45.416720	170864
1525835865.48	2018-05-08 20:17:45.476183	170864
1525835865.53	2018-05-08 20:17:45.532089	170864
1525835865.59	2018-05-08 20:17:45.591239	170864
1525835865.69	2018-05-08 20:17:45.685794	175208
1525835865.74	2018-05-08 20:17:45.743611	178104
1525835865.81	2018-05-08 20:17:45.807176	179552
1525835865.89	2018-05-08 20:17:45.889812	179552
1525835866.02	2018-05-08 20:17:46.020973	179552
1525835866.09	2018-05-08 20:17:46.089105	167968
1525835866.15	2018-05-08 20:17:46.152376	156384
1525835866.21	2018-05-08 20:17:46.210296	146248
1525835866.27	2018-05-08 20:17:46.267816	136112
1525835866.5	2018-05-08 20:17:46.495744	124528
1525835866.55	2018-05-08 20:17:46.554849	124528
1525835866.61	2018-05-08 20:17:46.609988	125976
1525835866.67	2018-05-08 20:17:46.670012	127424
1525835866.73	2018-05-08 20:17:46.725692	127424
1525835866.78	2018-05-08 20:17:46.782087	128872
1525835866.84	2018-05-08 20:17:46.838507	128872
1525835866.89	2018-05-08 20:17:46.894943	128872
1525835866.95	2018-05-08 20:17:46.952709	130320
1525835867.01	2018-05-08 20:17:47.008112	133216
1525835867.07	2018-05-08 20:17:47.068818	136112
1525835867.19	2018-05-08 20:17:47.185826	136112
1525835867.24	2018-05-08 20:17:47.241127	136112
1525835867.3	2018-05-08 20:17:47.297231	136112
1525835867.36	2018-05-08 20:17:47.355282	136112
1525835867.41	2018-05-08 20:17:47.411279	136112
1525835867.47	2018-05-08 20:17:47.468158	136112
1525835867.52	2018-05-08 20:17:47.523575	136112
1525835867.58	2018-05-08 20:17:47.578613	136112
1525835867.63	2018-05-08 20:17:47.634949	136112
1525835867.69	2018-05-08 20:17:47.690511	136112
1525835867.75	2018-05-08 20:17:47.751461	136112
1525835867.81	2018-05-08 20:17:47.814308	136112
1525835867.87	2018-05-08 20:17:47.874954	136112
1525835867.93	2018-05-08 20:17:47.933503	136112
1525835867.99	2018-05-08 20:17:47.989304	136112
1525835868.05	2018-05-08 20:17:48.046734	136112
1525835868.11	2018-05-08 20:17:48.105098	136112
1525835868.16	2018-05-08 20:17:48.161944	136112
1525835868.23	2018-05-08 20:17:48.229115	136112
1525835868.29	2018-05-08 20:17:48.287124	136112
1525835868.34	2018-05-08 20:17:48.342662	136112
1525835868.4	2018-05-08 20:17:48.401801	136112
1525835868.46	2018-05-08 20:17:48.464302	136112
1525835868.52	2018-05-08 20:17:48.522910	136112
1525835868.58	2018-05-08 20:17:48.577624	136112
1525835868.64	2018-05-08 20:17:48.639249	136112
1525835868.7	2018-05-08 20:17:48.704227	136112
1525835868.76	2018-05-08 20:17:48.759738	136112
1525835868.82	2018-05-08 20:17:48.815490	136112
1525835868.87	2018-05-08 20:17:48.871563	136112
1525835868.92	2018-05-08 20:17:48.924980	136112
1525835868.98	2018-05-08 20:17:48.982473	136112
1525835869.04	2018-05-08 20:17:49.037697	136112
1525835869.09	2018-05-08 20:17:49.093503	136112
1525835869.15	2018-05-08 20:17:49.150264	136112
1525835869.21	2018-05-08 20:17:49.207755	136112
1525835869.26	2018-05-08 20:17:49.262195	136112
1525835869.32	2018-05-08 20:17:49.320248	136112
1525835869.37	2018-05-08 20:17:49.374411	136112
1525835869.44	2018-05-08 20:17:49.439898	136112
1525835869.58	2018-05-08 20:17:49.581646	136112
1525835869.64	2018-05-08 20:17:49.638080	136112
1525835869.69	2018-05-08 20:17:49.693992	136112
1525835869.76	2018-05-08 20:17:49.755899	136112
1525835869.81	2018-05-08 20:17:49.810131	136112
1525835869.86	2018-05-08 20:17:49.864114	136112
1525835869.92	2018-05-08 20:17:49.920131	136112
1525835869.97	2018-05-08 20:17:49.974222	136112
1525835870.03	2018-05-08 20:17:50.027968	136112
1525835870.08	2018-05-08 20:17:50.081866	136112
1525835870.14	2018-05-08 20:17:50.138464	136112
1525835870.19	2018-05-08 20:17:50.193883	136112
1525835870.25	2018-05-08 20:17:50.251067	136112
1525835870.3	2018-05-08 20:17:50.304830	136112
1525835870.36	2018-05-08 20:17:50.362154	136112
1525835870.42	2018-05-08 20:17:50.416373	136112
1525835870.47	2018-05-08 20:17:50.470713	136112
1525835870.53	2018-05-08 20:17:50.525872	136112
1525835870.58	2018-05-08 20:17:50.580230	136112
1525835870.63	2018-05-08 20:17:50.634057	136112
1525835870.69	2018-05-08 20:17:50.687871	136112
1525835870.74	2018-05-08 20:17:50.742658	136112
1525835870.8	2018-05-08 20:17:50.797164	136112
1525835870.85	2018-05-08 20:17:50.852105	136112
1525835870.91	2018-05-08 20:17:50.906715	136112
1525835870.96	2018-05-08 20:17:50.960255	136112
1525835871.01	2018-05-08 20:17:51.013823	136112
1525835871.07	2018-05-08 20:17:51.068205	136112
1525835871.12	2018-05-08 20:17:51.122979	136112
1525835871.18	2018-05-08 20:17:51.180083	136112
1525835871.23	2018-05-08 20:17:51.233969	136112
1525835871.29	2018-05-08 20:17:51.287665	136112
1525835871.34	2018-05-08 20:17:51.341806	136112
1525835871.4	2018-05-08 20:17:51.395895	136112
1525835871.45	2018-05-08 20:17:51.449900	136112
1525835871.5	2018-05-08 20:17:51.504195	136112
1525835871.56	2018-05-08 20:17:51.559116	136112
1525835871.61	2018-05-08 20:17:51.613680	136112
1525835871.67	2018-05-08 20:17:51.667729	136112
1525835871.72	2018-05-08 20:17:51.721410	136112
1525835871.78	2018-05-08 20:17:51.775337	136112
1525835871.83	2018-05-08 20:17:51.829209	136112
1525835871.88	2018-05-08 20:17:51.883107	136112
1525835871.94	2018-05-08 20:17:51.937240	136112
1525835871.99	2018-05-08 20:17:51.991135	136112
1525835872.05	2018-05-08 20:17:52.045050	136112
1525835872.1	2018-05-08 20:17:52.099215	136112
1525835872.15	2018-05-08 20:17:52.153311	136112
1525835872.21	2018-05-08 20:17:52.207365	136112
1525835872.26	2018-05-08 20:17:52.261004	136112
1525835872.32	2018-05-08 20:17:52.315285	136112
1525835872.37	2018-05-08 20:17:52.369447	136112
1525835872.42	2018-05-08 20:17:52.423108	136112
1525835872.48	2018-05-08 20:17:52.476992	136112
1525835872.53	2018-05-08 20:17:52.530900	136112
1525835872.58	2018-05-08 20:17:52.584330	136112
1525835872.64	2018-05-08 20:17:52.638028	136112
1525835872.69	2018-05-08 20:17:52.691984	136112
1525835872.75	2018-05-08 20:17:52.746252	136112
1525835872.8	2018-05-08 20:17:52.799963	136112
1525835872.85	2018-05-08 20:17:52.853671	136112
1525835872.91	2018-05-08 20:17:52.908320	136112
1525835872.96	2018-05-08 20:17:52.962766	136112
1525835873.02	2018-05-08 20:17:53.017939	136112
1525835873.07	2018-05-08 20:17:53.072065	136112
1525835873.13	2018-05-08 20:17:53.128187	136112
1525835873.19	2018-05-08 20:17:53.193976	136112
1525835873.25	2018-05-08 20:17:53.247382	136112
1525835873.3	2018-05-08 20:17:53.302678	136112
1525835873.36	2018-05-08 20:17:53.357339	136112
1525835873.41	2018-05-08 20:17:53.412546	136112
1525835873.47	2018-05-08 20:17:53.466785	136112
1525835873.52	2018-05-08 20:17:53.522057	136112
1525835873.58	2018-05-08 20:17:53.576507	136112
