1525831397.83	2018-05-08 19:03:17.828124	None
1525831397.88	2018-05-08 19:03:17.883853	28960
1525831397.94	2018-05-08 19:03:17.939536	33304
1525831397.99	2018-05-08 19:03:17.994551	56472
1525831398.05	2018-05-08 19:03:18.048988	56472
1525831398.11	2018-05-08 19:03:18.107320	56472
1525831398.16	2018-05-08 19:03:18.162092	57920
1525831398.22	2018-05-08 19:03:18.220521	57920
1525831398.28	2018-05-08 19:03:18.275845	59368
1525831398.33	2018-05-08 19:03:18.330585	59368
1525831398.39	2018-05-08 19:03:18.388917	59368
1525831398.44	2018-05-08 19:03:18.443860	60816
1525831398.5	2018-05-08 19:03:18.498993	60816
1525831398.56	2018-05-08 19:03:18.557065	62264
1525831398.61	2018-05-08 19:03:18.612808	62264
1525831398.67	2018-05-08 19:03:18.671754	63712
1525831398.73	2018-05-08 19:03:18.726456	63712
1525831398.78	2018-05-08 19:03:18.781728	65160
1525831398.84	2018-05-08 19:03:18.836961	65160
1525831398.89	2018-05-08 19:03:18.891302	65160
1525831398.95	2018-05-08 19:03:18.947073	68056
1525831399.0	2018-05-08 19:03:19.002972	68056
1525831399.06	2018-05-08 19:03:19.057311	68056
1525831399.11	2018-05-08 19:03:19.112500	68056
1525831399.17	2018-05-08 19:03:19.168978	69504
1525831399.22	2018-05-08 19:03:19.224539	70952
1525831399.28	2018-05-08 19:03:19.279298	70952
1525831399.34	2018-05-08 19:03:19.335260	70952
1525831399.39	2018-05-08 19:03:19.391023	72400
1525831399.45	2018-05-08 19:03:19.446089	73848
1525831399.5	2018-05-08 19:03:19.502339	73848
1525831399.56	2018-05-08 19:03:19.557151	73848
1525831399.61	2018-05-08 19:03:19.612643	75296
1525831399.67	2018-05-08 19:03:19.668546	75296
1525831399.72	2018-05-08 19:03:19.723814	75296
1525831399.78	2018-05-08 19:03:19.780392	78192
1525831399.84	2018-05-08 19:03:19.836028	78192
1525831399.89	2018-05-08 19:03:19.891104	78192
1525831399.95	2018-05-08 19:03:19.946700	78192
1525831400.0	2018-05-08 19:03:20.002376	78192
1525831400.06	2018-05-08 19:03:20.057820	81088
1525831400.11	2018-05-08 19:03:20.113157	82536
1525831400.17	2018-05-08 19:03:20.169907	82536
1525831400.23	2018-05-08 19:03:20.226005	82536
1525831400.28	2018-05-08 19:03:20.281693	82536
1525831400.34	2018-05-08 19:03:20.337822	82536
1525831400.39	2018-05-08 19:03:20.392264	82536
1525831400.45	2018-05-08 19:03:20.448506	85432
1525831400.5	2018-05-08 19:03:20.504441	85432
1525831400.56	2018-05-08 19:03:20.559048	85432
1525831400.61	2018-05-08 19:03:20.614739	86880
1525831400.67	2018-05-08 19:03:20.670484	86880
1525831400.72	2018-05-08 19:03:20.724811	88328
